#Network | Station | Latitude | Longitude | Elevation | SiteName | StartTime | EndTime 
1B|6P605|32.769199|-100.504097|626.3|241605|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6P608|32.769699|-100.504204|626.8|241608|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6P611|32.770302|-100.504402|624.4|241611|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6P617|32.7715|-100.5047|622.8|241617|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6P620|32.772099|-100.504898|629.5|241620|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6P623|32.772701|-100.505096|615.8|241623|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6P626|32.7733|-100.505302|628.3|241626|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6P629|32.773899|-100.505402|624.8|241629|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6P632|32.774399|-100.5056|626.8|241632|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6P635|32.775002|-100.505798|624.4|241635|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6P638|32.7756|-100.505898|623.8|241638|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6P641|32.776199|-100.506104|621.7|241641|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6P644|32.776798|-100.506302|622.7|241644|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R359|32.721401|-100.488197|629.9|243359|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R362|32.722|-100.488297|628.2|243362|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R365|32.722599|-100.488503|627.7|243365|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R368|32.723202|-100.488701|625.5|243368|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R371|32.723701|-100.4888|623.8|243371|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R374|32.7243|-100.488998|619.8|243374|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R377|32.724899|-100.489197|618.1|243377|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R380|32.725498|-100.489304|618.3|243380|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R383|32.726101|-100.489502|621.8|243383|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R386|32.7267|-100.4897|617.9|243386|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R389|32.727299|-100.489799|615.8|243389|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R392|32.727901|-100.489998|620.9|243392|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R395|32.728401|-100.490196|615.0|243395|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R398|32.729|-100.490303|614.7|243398|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R401|32.729599|-100.490501|616.8|243401|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R404|32.730202|-100.4907|616.1|243404|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R407|32.730801|-100.490799|616.3|243407|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R410|32.7314|-100.490997|615.3|243410|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R413|32.731998|-100.491203|615.2|243413|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R416|32.732601|-100.491402|615.2|243416|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R419|32.733101|-100.491501|614.3|243419|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R422|32.7337|-100.491699|612.6|243422|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R425|32.734299|-100.491898|614.5|243425|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R428|32.734901|-100.491997|613.8|243428|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R431|32.7355|-100.492203|618.1|243431|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R434|32.736099|-100.492401|619.0|243434|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R437|32.736698|-100.4925|615.2|243437|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R440|32.737301|-100.492699|616.4|243440|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R443|32.737801|-100.492897|615.3|243443|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R446|32.7384|-100.492996|617.8|243446|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R449|32.738998|-100.493202|618.1|243449|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R452|32.739601|-100.493401|621.0|243452|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R455|32.7402|-100.4935|620.0|243455|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R458|32.740799|-100.493698|619.4|243458|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R461|32.741402|-100.493896|616.7|243461|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R464|32.742001|-100.494102|617.2|243464|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R467|32.7425|-100.494202|613.4|243467|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R470|32.743099|-100.4944|614.2|243470|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R473|32.743698|-100.494598|613.3|243473|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R476|32.744301|-100.494698|613.6|243476|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R479|32.7449|-100.494904|607.1|243479|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R482|32.745499|-100.495102|607.1|243482|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R485|32.746101|-100.495201|606.2|243485|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R488|32.7467|-100.495399|606.1|243488|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R491|32.7472|-100.495598|611.7|243491|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R494|32.747799|-100.495697|605.9|243494|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R497|32.748402|-100.495903|605.9|243497|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R500|32.749001|-100.496101|604.7|243500|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R503|32.749599|-100.496201|608.4|243503|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R506|32.750198|-100.496399|602.8|243506|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R509|32.750801|-100.496597|605.4|243509|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R512|32.7514|-100.496803|603.5|243512|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R515|32.7519|-100.496902|602.0|243515|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R518|32.752499|-100.497101|601.0|243518|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R521|32.753101|-100.497299|600.1|243521|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R524|32.7537|-100.497398|603.3|243524|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R527|32.754299|-100.497597|602.8|243527|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R530|32.754902|-100.497803|609.0|243530|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R533|32.755501|-100.497902|604.5|243533|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R536|32.7561|-100.4981|609.6|243536|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R539|32.756699|-100.498299|605.7|243539|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R542|32.757198|-100.498398|604.3|243542|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R545|32.757801|-100.498596|605.7|243545|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R548|32.7584|-100.498802|606.8|243548|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R551|32.758999|-100.498901|606.8|243551|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R554|32.759602|-100.4991|607.1|243554|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R557|32.760201|-100.499298|609.5|243557|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R560|32.7607|-100.499603|610.6|243560|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R563|32.761398|-100.499603|609.0|243563|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R566|32.761902|-100.499802|615.7|243566|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R569|32.762501|-100.5|616.6|243569|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R572|32.7631|-100.500099|618.1|243572|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R575|32.763699|-100.500298|614.1|243575|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R578|32.764301|-100.500504|615.5|243578|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R581|32.7649|-100.500603|616.5|243581|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R584|32.765499|-100.500801|618.7|243584|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R587|32.766102|-100.500999|620.9|243587|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R590|32.766602|-100.501099|623.1|243590|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R593|32.7672|-100.501297|625.3|243593|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R596|32.767799|-100.501503|627.7|243596|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R599|32.768398|-100.501602|629.2|243599|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R602|32.769001|-100.501801|629.7|243602|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R605|32.7696|-100.501999|629.1|243605|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R608|32.770199|-100.502197|626.2|243608|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R611|32.770802|-100.502296|623.5|243611|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R614|32.771301|-100.502502|621.8|243614|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R617|32.7719|-100.502701|621.9|243617|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R620|32.772499|-100.5028|620.6|243620|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R623|32.773102|-100.502998|619.5|243623|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R626|32.773701|-100.503197|619.2|243626|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R629|32.7743|-100.503304|620.6|243629|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R632|32.774899|-100.503502|623.0|243632|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R635|32.775501|-100.5037|629.3|243635|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R638|32.776001|-100.503799|620.7|243638|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R641|32.7766|-100.503998|617.4|243641|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6R644|32.777199|-100.504204|615.8|243644|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T359|32.721802|-100.486099|629.4|245359|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T362|32.722401|-100.486198|632.5|245362|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T365|32.723|-100.486397|626.6|245365|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T368|32.723598|-100.486603|625.7|245368|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T371|32.724201|-100.486702|624.9|245371|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T374|32.7248|-100.4869|625.0|245374|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T377|32.7253|-100.487099|623.3|245377|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T380|32.725899|-100.487198|621.7|245380|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T383|32.726501|-100.487396|625.3|245383|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T386|32.7271|-100.487602|617.2|245386|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T389|32.727699|-100.487801|613.4|245389|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T392|32.728298|-100.4879|615.1|245392|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T395|32.728901|-100.488098|613.1|245395|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T398|32.7295|-100.488297|614.5|245398|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T401|32.730099|-100.488403|612.5|245401|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T404|32.730598|-100.488602|612.9|245404|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T407|32.731201|-100.4888|610.8|245407|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T410|32.7318|-100.488899|611.5|245410|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T413|32.732399|-100.489098|611.5|245413|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T416|32.733002|-100.489304|610.5|245416|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T419|32.733601|-100.489403|610.4|245419|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T422|32.7342|-100.489601|610.0|245422|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T425|32.734699|-100.489799|611.5|245425|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T428|32.735298|-100.489899|611.1|245428|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T431|32.735901|-100.490097|610.3|245431|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T434|32.7365|-100.490303|610.2|245434|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T437|32.737099|-100.490402|610.7|245437|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T440|32.737701|-100.490601|610.9|245440|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T443|32.7383|-100.490799|611.3|245443|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T446|32.738899|-100.490997|611.2|245446|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T449|32.739399|-100.491096|612.7|245449|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T452|32.740002|-100.491302|613.6|245452|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T455|32.740799|-100.491501|616.7|245455|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T458|32.741199|-100.4916|616.7|245458|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T461|32.741798|-100.491798|617.3|245461|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T464|32.742401|-100.491997|616.1|245464|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T467|32.743|-100.492104|615.7|245467|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T470|32.743599|-100.492302|614.8|245470|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T473|32.744099|-100.4925|613.8|245473|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T476|32.744701|-100.492599|612.9|245476|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T479|32.7453|-100.492798|612.0|245479|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T482|32.745899|-100.492996|610.2|245482|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T485|32.746498|-100.493103|609.3|245485|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T488|32.747101|-100.493301|608.7|245488|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T491|32.7477|-100.4935|607.4|245491|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T494|32.748299|-100.493698|606.4|245494|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T497|32.748901|-100.493797|604.0|245497|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T500|32.749401|-100.494003|602.7|245500|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T503|32.75|-100.494202|602.0|245503|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T506|32.750599|-100.494301|601.2|245506|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T509|32.751202|-100.494499|601.0|245509|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T512|32.751801|-100.494698|602.0|245512|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T515|32.752399|-100.494797|602.2|245515|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T518|32.752998|-100.495003|600.7|245518|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T521|32.753502|-100.495201|600.2|245521|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T524|32.754101|-100.495399|599.9|245524|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T527|32.7547|-100.495598|601.9|245527|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T530|32.755299|-100.495697|601.7|245530|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T533|32.755901|-100.495903|602.9|245533|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T536|32.7565|-100.496101|605.4|245536|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T539|32.757099|-100.4963|605.1|245539|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T542|32.757599|-100.496498|604.6|245542|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T545|32.758202|-100.496597|604.7|245545|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T548|32.758801|-100.496803|606.9|245548|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T551|32.759399|-100.497002|606.0|245551|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T554|32.759998|-100.4972|607.8|245554|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T557|32.760601|-100.497002|608.1|245557|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T560|32.7612|-100.4972|609.2|245560|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T563|32.761799|-100.497398|614.8|245563|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T566|32.762402|-100.497597|614.1|245566|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T569|32.763|-100.497704|617.5|245569|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T572|32.763599|-100.497902|618.8|245572|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T575|32.764198|-100.4981|620.0|245575|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T578|32.764702|-100.498299|621.5|245578|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T581|32.765301|-100.498497|622.7|245581|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T584|32.7659|-100.498596|619.7|245584|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T587|32.766499|-100.498802|627.0|245587|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T590|32.767101|-100.499001|624.3|245590|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T593|32.7677|-100.499199|630.9|245593|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T596|32.768299|-100.499298|632.2|245596|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T599|32.768799|-100.499496|630.9|245599|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T602|32.769402|-100.499603|629.1|245602|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T605|32.77|-100.499802|622.8|245605|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T608|32.770599|-100.5|618.7|245608|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T611|32.771198|-100.500198|626.1|245611|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T614|32.771801|-100.500397|621.2|245614|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T617|32.7724|-100.500504|615.7|245617|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T620|32.772999|-100.500702|622.1|245620|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T623|32.773499|-100.5009|616.3|245623|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T626|32.774101|-100.500999|614.7|245626|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T629|32.7747|-100.501198|620.0|245629|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T632|32.775299|-100.501404|611.8|245632|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T635|32.775902|-100.501602|621.2|245635|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T638|32.776501|-100.501701|619.9|245638|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T641|32.7771|-100.5019|621.2|245641|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6T644|32.777599|-100.502098|621.6|245644|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6V431|32.736401|-100.487999|610.3|247431|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6V434|32.7369|-100.488197|609.4|247434|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6V437|32.737499|-100.488403|608.2|247437|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6V440|32.738098|-100.488503|608.2|247440|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6V443|32.738701|-100.488701|607.8|247443|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6V446|32.7393|-100.488899|609.9|247446|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6V449|32.739899|-100.488998|611.8|247449|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6V452|32.740501|-100.489197|615.7|247452|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6V455|32.7411|-100.489403|614.6|247455|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6V458|32.7416|-100.489502|617.8|247458|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6V461|32.742199|-100.4897|615.2|247461|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6V464|32.742802|-100.489899|618.8|247464|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6V467|32.743401|-100.489998|617.5|247467|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6V470|32.743999|-100.490196|618.6|247470|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6V473|32.744598|-100.490402|617.0|247473|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6V476|32.745201|-100.490601|618.8|247476|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6V479|32.7458|-100.4907|618.5|247479|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6V482|32.7463|-100.490898|614.1|247482|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6V485|32.746899|-100.491096|613.0|247485|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6V488|32.747501|-100.491203|609.0|247488|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6V491|32.7481|-100.491402|609.3|247491|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6V494|32.748699|-100.4916|608.2|247494|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6V497|32.749298|-100.491699|609.7|247497|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6V500|32.749901|-100.491898|605.5|247500|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6V503|32.7505|-100.492104|605.1|247503|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6V506|32.750999|-100.492203|602.7|247506|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6V509|32.751598|-100.492401|607.0|247509|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6V512|32.752201|-100.492599|605.4|247512|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6V515|32.7528|-100.492699|605.0|247515|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6V518|32.753399|-100.492897|596.6|247518|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6V521|32.754002|-100.493103|598.9|247521|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6V524|32.754601|-100.493301|599.8|247524|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6V527|32.755199|-100.493401|599.3|247527|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
